batch_label,strategy_name,parent,family,group,side,description,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,cd_formula,old_ratio_cd_value,reference_safe6v2_cd_value,official_pass_mdd_lt_5,ruined,verdict
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_72_sx12_ema_band_reentry_sx12_3_11,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_11; focus=short max raw cd baseline improvement,5m,597,7,2,5,28.571429,-0.086228,0.0,0.087002,99.912997648,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_77_sx12_ema_band_reentry_sx12_3_16,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_16; focus=short max raw cd baseline improvement,5m,597,7,2,5,28.571429,-0.086228,0.0,0.087002,99.912997648,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_51_lm12_ema20_slope_proxy_lm12_2_10,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_ema20_slope_proxy,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_ema20_slope_proxy; tag=lm12_2_10; focus=official leader EMA shelf repair and runner preservation,5m,597,8,1,7,12.5,-0.088144,0.0,0.088144,99.911855637,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_51_lx12_second_leg_absorption_lx12_2_10,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_second_leg_absorption,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_second_leg_absorption; tag=lx12_2_10; focus=raw V51 EMA shelf conversion for official promotion,5m,597,39,16,23,41.025641,-0.048816,0.0,0.088468,99.911532135,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_43_sm12_ema20_slope_proxy_sm12_2_02,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_02; focus=short main official baseline improvement,5m,597,5,0,5,0.0,-0.095131,0.0,0.095131,99.904868685,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_48_sm12_ema20_slope_proxy_sm12_2_07,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_07; focus=short main official baseline improvement,5m,597,5,0,5,0.0,-0.095131,0.0,0.095131,99.904868685,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_53_sm12_ema20_slope_proxy_sm12_2_12,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_12; focus=short main official baseline improvement,5m,597,5,0,5,0.0,-0.095131,0.0,0.095131,99.904868685,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_58_sm12_ema20_slope_proxy_sm12_2_17,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_17; focus=short main official baseline improvement,5m,597,5,0,5,0.0,-0.095131,0.0,0.095131,99.904868685,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_83_sm12_dd_sanitizer_sm12_4_02,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_02; focus=short main official baseline improvement,5m,597,7,0,7,0.0,-0.098428,0.0,0.098428,99.901572408,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_23_sx12_pullback_continuation_sx12_1_02,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_02; focus=short max raw cd baseline improvement,5m,597,4,0,4,0.0,-0.101256,0.0,0.101256,99.898744161,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_28_sx12_pullback_continuation_sx12_1_07,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_07; focus=short max raw cd baseline improvement,5m,597,4,0,4,0.0,-0.101256,0.0,0.101256,99.898744161,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_33_sx12_pullback_continuation_sx12_1_12,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_12; focus=short max raw cd baseline improvement,5m,597,4,0,4,0.0,-0.101256,0.0,0.101256,99.898744161,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_38_sx12_pullback_continuation_sx12_1_17,short_only_reference_1x,short_max_v1_improvements,sx12_pullback_continuation,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_pullback_continuation; tag=sx12_1_17; focus=short max raw cd baseline improvement,5m,597,4,0,4,0.0,-0.101256,0.0,0.101256,99.898744161,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_61_sx12_ema_band_reentry_sx12_3_00,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_00; focus=short max raw cd baseline improvement,5m,597,4,0,4,0.0,-0.101256,0.0,0.101256,99.898744161,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_66_sx12_ema_band_reentry_sx12_3_05,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_05; focus=short max raw cd baseline improvement,5m,597,4,0,4,0.0,-0.101256,0.0,0.101256,99.898744161,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_71_sx12_ema_band_reentry_sx12_3_10,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_10; focus=short max raw cd baseline improvement,5m,597,4,0,4,0.0,-0.101256,0.0,0.101256,99.898744161,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_76_sx12_ema_band_reentry_sx12_3_15,short_only_reference_1x,short_max_v1_improvements,sx12_ema_band_reentry,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_ema_band_reentry; tag=sx12_3_15; focus=short max raw cd baseline improvement,5m,597,4,0,4,0.0,-0.101256,0.0,0.101256,99.898744161,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_41_sm12_ema20_slope_proxy_sm12_2_00,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_00; focus=short main official baseline improvement,5m,597,5,0,5,0.0,-0.114226,0.0,0.114226,99.885773962,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_46_sm12_ema20_slope_proxy_sm12_2_05,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_05; focus=short main official baseline improvement,5m,597,5,0,5,0.0,-0.114226,0.0,0.114226,99.885773962,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_51_sm12_ema20_slope_proxy_sm12_2_10,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_10; focus=short main official baseline improvement,5m,597,5,0,5,0.0,-0.114226,0.0,0.114226,99.885773962,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_56_sm12_ema20_slope_proxy_sm12_2_15,short_beh_dd_brake,short_main_v1_improvements,sm12_ema20_slope_proxy,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_ema20_slope_proxy; tag=sm12_2_15; focus=short main official baseline improvement,5m,597,5,0,5,0.0,-0.114226,0.0,0.114226,99.885773962,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_21_sm12_vol_contract_breakdown_sm12_1_00,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_00; focus=short main official baseline improvement,5m,597,9,2,7,22.222222,-0.09774,0.0,0.118327,99.881673326,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_84_lx12_asymmetric_trail_lx12_4_03,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_asymmetric_trail,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_asymmetric_trail; tag=lx12_4_03; focus=raw V51 followthrough runner/fast-cut balance,5m,597,26,5,21,19.230769,-0.113406,0.0,0.147411,99.852589081,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_74_sm12_failed_breakout_inside_sm12_3_13,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_13; focus=short main official baseline improvement,5m,597,52,9,43,17.307692,-0.223117,0.0,0.249495,99.750505183,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_36_sm12_vol_contract_breakdown_sm12_1_15,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_15; focus=short main official baseline improvement,5m,597,63,10,53,15.873016,-0.440866,0.0,0.460386,99.539614034,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_89_sx12_asymmetric_trail_sx12_4_08,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_08; focus=short max raw cd baseline improvement,5m,597,64,23,41,35.9375,-0.389064,0.0,0.539007,99.460993421,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_94_sx12_asymmetric_trail_sx12_4_13,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_13; focus=short max raw cd baseline improvement,5m,597,64,20,44,31.25,-0.443925,0.0,0.579747,99.420252651,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_3_sx12_range_expansion_runner_sx12_0_02,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_02; focus=short max raw cd baseline improvement,5m,597,62,19,43,30.645161,-0.418433,0.0,0.591717,99.408283335,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_8_sx12_range_expansion_runner_sx12_0_07,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_07; focus=short max raw cd baseline improvement,5m,597,62,19,43,30.645161,-0.418433,0.0,0.591717,99.408283335,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_13_sx12_range_expansion_runner_sx12_0_12,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_12; focus=short max raw cd baseline improvement,5m,597,62,19,43,30.645161,-0.418433,0.0,0.591717,99.408283335,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_18_sx12_range_expansion_runner_sx12_0_17,short_only_reference_1x,short_max_v1_improvements,sx12_range_expansion_runner,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_range_expansion_runner; tag=sx12_0_17; focus=short max raw cd baseline improvement,5m,597,62,19,43,30.645161,-0.418433,0.0,0.591717,99.408283335,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_99_sx12_asymmetric_trail_sx12_4_18,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_18; focus=short max raw cd baseline improvement,5m,597,64,19,45,29.6875,-0.485405,0.0,0.615265,99.38473472,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_84_sx12_asymmetric_trail_sx12_4_03,short_only_reference_1x,short_max_v1_improvements,sx12_asymmetric_trail,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_asymmetric_trail; tag=sx12_4_03; focus=short max raw cd baseline improvement,5m,597,64,19,45,29.6875,-0.521573,0.0,0.645483,99.35451715,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_85_lm12_dd_sanitizer_lm12_4_04,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_dd_sanitizer,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_dd_sanitizer; tag=lm12_4_04; focus=official leader reaction-based exits with no trade-count cap,5m,597,194,9,185,4.639175,-1.634258,0.0,1.671667,98.328332587,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_100_lm12_dd_sanitizer_lm12_4_19,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_dd_sanitizer,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_dd_sanitizer; tag=lm12_4_19; focus=official leader reaction-based exits with no trade-count cap,5m,597,433,90,343,20.785219,-2.174916,0.0,2.174916,97.825083787,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_97_lx12_asymmetric_trail_lx12_4_16,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_asymmetric_trail,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_asymmetric_trail; tag=lx12_4_16; focus=raw V51 followthrough runner/fast-cut balance,5m,597,1562,773,789,49.487836,-1.303349,2.82966,5.381639,97.295739035,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.525799,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_84_lm12_dd_sanitizer_lm12_4_03,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_dd_sanitizer,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_dd_sanitizer; tag=lm12_4_03; focus=official leader reaction-based exits with no trade-count cap,5m,597,532,50,482,9.398496,-3.258355,0.0,3.281066,96.718933678,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_66_lm12_failed_breakdown_inside_lm12_3_05,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_failed_breakdown_inside,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_failed_breakdown_inside; tag=lm12_3_05; focus=official leader EMA shelf repair and runner preservation,5m,597,2485,901,1584,36.257545,-2.746035,2.409387,5.581244,96.693669429,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.431694,121.7490287208,False,False,mdd_fail
