axis,baseline_version,strategy,symbol,side,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,score,same_bar,side_trade_id
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,Q,short,20,21,25,1767231900000000000,1767233100000000000,0.016481,0.016528690526105887,-0.0036853178677744617,stop,3.509848870554387,False,11
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,RIVER,short,20,21,27,1767231900000000000,1767233700000000000,9.224,9.272974822810117,-0.006081457541504997,stop,4.358080943728325,False,12
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,EPT,short,21,22,45,1767232200000000000,1767239100000000000,0.002209,0.0022161397357972302,-0.004021699282722202,stop,3.2069515457897673,False,13
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BROCCOLI714,short,22,23,27,1767232500000000000,1767233700000000000,0.0135,0.013516234796571897,-0.0020011330682132337,stop,2.8018434191982826,False,14
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,TRADOOR,short,23,24,224,1767232800000000000,1767292800000000000,1.644,1.499,0.09593115410273492,timeout,3.2780612783866285,False,15
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,LYN,short,24,25,26,1767233100000000000,1767233400000000000,0.15876,0.16608586593351446,-0.044908906512532855,stop,4.319359936114483,False,16
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,RIVER,short,28,29,33,1767234300000000000,1767235500000000000,9.267,9.307032255032784,-0.005101291102879468,stop,2.4154350091383705,False,17
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,Q,short,29,30,33,1767234600000000000,1767235500000000000,0.017888,0.018790103367217818,-0.048809494657260456,stop,3.7471983559483504,False,18
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,Q,short,34,35,38,1767236100000000000,1767237000000000000,0.018813,0.019774646298648637,-0.049430265448255,stop,4.204359054018347,False,19
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,Q,short,38,39,43,1767237300000000000,1767238500000000000,0.019082,0.019145327921875913,-0.004107748090517371,stop,3.7169670422798173,False,20
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,REZ,short,40,41,45,1767237900000000000,1767239100000000000,0.0055,0.0055148141959130165,-0.0034862547652095613,stop,2.3752231106628483,False,21
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,EVAA,short,41,42,242,1767238200000000000,1767298200000000000,1.0807,1.0168,0.06204421715184907,timeout,2.718052479937332,False,22
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,Q,short,48,49,53,1767240300000000000,1767241500000000000,0.020646,0.020745026774720454,-0.005573518771309826,stop,3.8033146093326144,False,23
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,LIGHT,short,51,52,62,1767241200000000000,1767244200000000000,1.3356,1.3413280496906657,-0.005070431600969516,stop,3.233228450539029,False,24
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,PIXEL,short,51,52,54,1767241200000000000,1767241800000000000,0.00818,0.008327393197183277,-0.01849980036887564,stop,2.4948250048704432,False,25
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,RIVER,short,53,54,58,1767241800000000000,1767243000000000000,10.377,10.41406381589778,-0.004359015630497542,stop,3.221097812914558,False,26
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,IOTX,short,54,55,61,1767242100000000000,1767243900000000000,0.00745,0.007455520603712901,-0.0015404719276279392,stop,2.925921872433774,False,27
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BANANAS31,short,55,56,58,1767242400000000000,1767243000000000000,0.003961,0.004042688896647332,-0.021006575063215436,stop,3.904879420461097,False,28
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,4,short,56,57,58,1767242700000000000,1767243000000000000,0.01967,0.02006858123093305,-0.02066095710237301,stop,4.338491451540849,False,29
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,KOMA,short,56,57,66,1767242700000000000,1767245400000000000,0.01115,0.01116400461646843,-0.002054443808431538,stop,4.4397348542012285,False,30
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,PIXEL,short,56,57,257,1767242700000000000,1767302700000000000,0.00887,0.0083,0.06787469879518074,timeout,5.64993487245422,False,31
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,1000CAT,short,57,58,58,1767243000000000000,1767243000000000000,0.00269,0.002731424801625911,-0.01596600479033958,stop,3.626215770396241,True,32
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,MUBARAK,short,57,58,61,1767243000000000000,1767243900000000000,0.02031,0.021594110091597202,-0.06026575645628849,stop,4.629372053839887,False,33
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,TST,short,57,58,58,1767243000000000000,1767243000000000000,0.0167,0.017242587021018742,-0.03226784298419536,stop,4.194094376471891,True,34
