symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side,return,score,same_bar,plan_id
BEAT,short,short_max_v7_devw120,312,313,317,1767319500,1767320700,1.1115,1.1999888432722048,-0.074541388320668,stop,102.15772837981352,0.01,0.0004,-0.074541388320668,2.5322462762946665,False,396
Q,short,short_max_v7_devw120,312,313,317,1767319500,1767320700,0.018661,0.019238316370512484,-0.03080867432440002,stop,102.12622351985556,0.01,0.0004,-0.03080867432440002,2.6204187077234176,False,397
H,short,short_max_v7_devw120,314,315,318,1767320100,1767321000,0.19633,0.20178753817338296,-0.027845962415645607,stop,102.09774956904818,0.01,0.0004,-0.027845962415645607,3.072300267147397,False,398
SOON,short,short_max_v7_devw120,314,315,316,1767320100,1767320400,0.3722,0.37979560163781734,-0.020799182731612385,stop,102.2339541847731,0.01,0.0004,-0.020799182731612385,2.758942116140137,False,395
RIVER,short,short_max_v7_devw120,316,317,321,1767320700,1767321900,10.928,11.471082309887255,-0.048143598033391834,stop,102.04858233051009,0.01,0.0004,-0.048143598033391834,2.7310942630003447,False,399
NEIRO,short,short_max_v7_devw120,317,318,373,1767321000,1767337500,0.0001205,0.00012066576867318153,-0.002173783758262914,stop,101.90970252179866,0.01,0.0004,-0.002173783758262914,5.560922673946493,False,413
AERO,short,short_max_v7_devw120,318,319,360,1767321300,1767333600,0.4666,0.4670131506205321,-0.0016846659242531806,stop,101.96029995641884,0.01,0.0004,-0.0016846659242531806,3.415492619068071,False,411
BEAT,short,short_max_v7_devw120,318,319,418,1767321300,1767351000,1.1919,1.1961706355599924,-0.004370256143257567,stop,102.14015533499423,0.01,0.0004,-0.004370256143257567,3.1206007532926363,False,424
H,short,short_max_v7_devw120,320,321,521,1767321900,1767381900,0.19915,0.17205,0.15671235106073814,fail_fast_or_timeout,102.4400383847207,0.01,0.0004,0.15671235106073814,2.415344737733801,False,442
SOON,short,short_max_v7_devw120,320,321,329,1767321900,1767324300,0.3837,0.3842298050444565,-0.002178875447715977,stop,101.94367775014042,0.01,0.0004,-0.002178875447715977,2.437290892331999,False,403
GRIFFAIN,short,short_max_v7_devw120,321,322,330,1767322200,1767324600,0.0207,0.020720301822885038,-0.0017798034342635153,stop,101.9418614859675,0.01,0.0004,-0.0017798034342635153,2.6819980771302694,False,404
Q,short,short_max_v7_devw120,321,322,323,1767322200,1767322500,0.019615,0.02020957618455393,-0.030220517240156817,stop,102.01577541376291,0.01,0.0004,-0.030220517240156817,3.1732489977948903,False,401
BAN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,322,323,323,1767322500,1767322500,0.06856,0.06766303053242805,-0.01388298523296314,stop,99.94160212632805,0.01,0.0004,,,,30
RIVER,short,short_max_v7_devw120,323,324,324,1767322800,1767322800,12.254,13.143745864117866,-0.06849347743909537,stop,101.94590126164556,0.01,0.0004,-0.06849347743909537,3.267395701748529,True,402
POPCAT,short,short_max_v7_devw120,324,325,338,1767323100,1767327000,0.0797,0.07976768524491899,-0.001648529635919304,stop,101.87563150140555,0.01,0.0004,-0.001648529635919304,2.421451647930974,False,408
RIVER,short,short_max_v7_devw120,325,326,334,1767323400,1767325800,13.02,13.074961582534673,-0.0050035750688621535,stop,101.8880129610278,0.01,0.0004,-0.0050035750688621535,3.1900764895876996,False,406
Q,short,short_max_v7_devw120,329,330,331,1767324600,1767324900,0.021415,0.022471591923873664,-0.047819006372714835,stop,101.89311390072706,0.01,0.0004,-0.047819006372714835,3.536012910091032,False,405
BULLA,short,short_max_v7_devw120,330,331,438,1767324900,1767357000,0.04886,0.04892458865202466,-0.002120167502767311,stop,102.1884019452782,0.01,0.0004,-0.002120167502767311,3.411201242474273,False,427
BAN,short,short_max_v7_devw120,333,334,352,1767325800,1767331200,0.07588,0.07603702186732879,-0.002865071243883776,stop,101.96201996241525,0.01,0.0004,-0.002865071243883776,2.84173059256485,False,410
Q,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,344,345,349,1767329100,1767330300,0.017864,0.016806237403359438,-0.06001196801615336,stop,99.83482548627894,0.01,0.0004,,,,32
RIVER,short,short_max_v7_devw120,352,353,363,1767331500,1767334500,14.205,14.250436147161071,-0.003988403968261922,stop,101.95623329916853,0.01,0.0004,-0.003988403968261922,3.380665897641724,False,412
Q,short,short_max_v7_devw120,358,359,534,1767333300,1767385800,0.019931,0.020010775014159505,-0.004786602922828153,stop,102.4286320295215,0.01,0.0004,-0.004786602922828153,2.7212209000785466,False,445
AIXBT,short,short_max_v7_devw120,362,363,563,1767334500,1767394500,0.04124,0.03895,0.05799332477535293,fail_fast_or_timeout,102.64775684202107,0.01,0.0004,0.05799332477535293,3.9466167542272776,False,454
LIGHT,short,short_max_v7_devw120,368,369,373,1767336300,1767337500,0.5921,0.6184853202452059,-0.043461190785813876,stop,101.91192190609635,0.01,0.0004,-0.043461190785813876,2.6055104685871244,False,414
LIGHT,short,short_max_v7_devw120,384,385,389,1767341100,1767342300,0.6515,0.6872456428706955,-0.052812905780504106,stop,101.917500742604,0.01,0.0004,-0.052812905780504106,3.395863403703529,False,418
A2Z,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,385,386,386,1767341400,1767341400,0.001827,0.0017863483319477983,-0.02305050249162652,stop,99.81181305734272,0.01,0.0004,,,,33
NEIRO,short,short_max_v7_devw120,386,387,395,1767341700,1767344100,0.0001252,0.00012538043062532183,-0.002239065286519936,stop,101.9152175374762,0.01,0.0004,-0.002239065286519936,2.430930299865949,False,419
LIGHT,short,short_max_v7_devw120,391,392,494,1767343200,1767373800,0.7404,0.7431840060748894,-0.004546052191829552,stop,102.31489402456994,0.01,0.0004,-0.004546052191829552,4.013108873796068,False,438
ZBT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,397,398,408,1767345000,1767348000,0.1473,0.1459681915230184,-0.009841469633276234,stop,99.79016154487093,0.01,0.0004,,,,35
DOOD,short,short_max_v7_devw120,398,399,399,1767345300,1767345300,0.00585,0.006009136924322583,-0.027282492631921926,stop,102.10772278055973,0.01,0.0004,-0.027282492631921926,2.380773020373601,True,421
HOLO,short,short_max_v7_devw120,401,402,410,1767346200,1767348600,0.07348,0.07359784781115143,-0.0024012399092677487,stop,102.1446172681669,0.01,0.0004,-0.0024012399092677487,2.8686831685161454,False,423
DAM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,403,404,405,1767346800,1767347100,0.02555,0.02526762059788655,-0.011852031393872786,stop,99.79998332992436,0.01,0.0004,,,,34
IP,short,short_max_v7_devw120,422,423,426,1767352500,1767353400,2.11,2.17657958079792,-0.031389086374462895,stop,102.10809447341312,0.01,0.0004,-0.031389086374462895,2.4617533504869598,False,425
RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,423,424,425,1767352800,1767353100,13.509,13.050696904939407,-0.03472576023840355,stop,99.75550865263133,0.01,0.0004,,,,36
IP,short,short_max_v7_devw120,428,429,441,1767354300,1767357900,2.223,2.226531279286709,-0.0023860003044019243,stop,102.18389034159536,0.01,0.0004,-0.0023860003044019243,3.426708701438744,False,429
BEAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,432,433,434,1767355500,1767355800,1.0856,1.0611609071669332,-0.023312060457872794,stop,99.73225358814418,0.01,0.0004,,,,37
BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,436,437,440,1767356700,1767357600,0.01923,0.018909457725444834,-0.017468865031469914,stop,99.71483149537202,0.01,0.0004,,,,38
UAI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,447,448,454,1767360000,1767361800,0.1283,0.12702149468636223,-0.01076496737052044,stop,99.70409722629797,0.01,0.0004,,,,39
PIEVERSE,short,short_max_v7_devw120,451,452,484,1767361200,1767370800,0.5825,0.5833370410136215,-0.002234918331548074,stop,102.32251693168276,0.01,0.0004,-0.002234918331548074,2.998877715436831,False,436
RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,457,458,463,1767363000,1767364500,11.745,11.326175574444553,-0.03645980634784549,stop,99.6677453055284,0.01,0.0004,,,,40
MON,short,short_max_v7_devw120,459,460,465,1767363600,1767365100,0.02558,0.02608315963569472,-0.020090593728765514,stop,102.2478653571503,0.01,0.0004,-0.020090593728765514,2.505293801063731,False,431
CHZ,short,short_max_v7_devw120,462,463,663,1767364500,1767424500,0.04599,0.04384,0.04824197080291994,fail_fast_or_timeout,102.36761044431464,0.01,0.0004,0.04824197080291994,2.53371349655458,False,476
TRADOOR,short,short_max_v7_devw120,465,466,473,1767365400,1767367500,1.855,1.9258050417830634,-0.037566464022498615,stop,102.18402872809817,0.01,0.0004,-0.037566464022498615,3.5903712198258115,False,432
MON,short,short_max_v7_devw120,471,472,473,1767367200,1767367500,0.02689,0.0275531139162067,-0.024866750430580484,stop,102.22243963565134,0.01,0.0004,-0.024866750430580484,2.6902654290983112,False,433
MON,short,short_max_v7_devw120,475,476,676,1767368400,1767428400,0.02819,0.02761,0.02020688156465047,fail_fast_or_timeout,102.33667979601766,0.01,0.0004,0.02020688156465047,3.939151568052095,False,482
RIVER,short,short_max_v7_devw120,476,477,528,1767368700,1767384000,12.588,12.621596674364527,-0.0034618402751503733,stop,102.43649677274466,0.01,0.0004,-0.0034618402751503733,2.485799327095343,False,443
OG,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,477,478,478,1767369000,1767369000,8.674,8.40876340759393,-0.031378348213750164,stop,99.63647121334964,0.01,0.0004,,,,41
DAM,short,short_max_v7_devw120,478,479,507,1767369300,1767377700,0.02512,0.025145985952625932,-0.001833403608627137,stop,102.3103412322069,0.01,0.0004,-0.001833403608627137,3.5516697468820446,False,440
XNY,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,482,483,504,1767370500,1767376800,0.003293,0.003349,0.016205769814758544,time,99.6184906576304,0.01,0.0004,,,,44
PNUT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,486,487,492,1767371700,1767373200,0.07746,0.07626398645938835,-0.016240402021838938,stop,99.60234933016787,0.01,0.0004,,,,43
A2Z,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,487,488,489,1767372000,1767372300,0.001797,0.0017660756043232876,-0.01800890132260011,stop,99.6185277795675,0.01,0.0004,,,,42
HOLO,short,short_max_v7_devw120,491,492,500,1767373200,1767375600,0.08385,0.08400258667026045,-0.0026164520440234754,stop,102.31221688320784,0.01,0.0004,-0.0026164520440234754,4.214291911731241,False,439
POPCAT,short,short_max_v7_devw120,514,515,549,1767380100,1767390300,0.094,0.09411329894219142,-0.002003856877453724,stop,102.3645659964383,0.01,0.0004,-0.002003856877453724,3.72872170903029,False,448
TRUTH,short,short_max_v7_devw120,515,516,518,1767380400,1767381000,0.01133,0.011665296013442893,-0.02954303515800225,stop,102.2801156521264,0.01,0.0004,-0.02954303515800225,4.208788950807586,False,441
BEAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,518,519,519,1767381300,1767381300,0.9742,0.9571943906105386,-0.01825597350591399,stop,99.60030433236896,0.01,0.0004,,,,45
TRUTH,short,short_max_v7_devw120,519,520,550,1767381600,1767390600,0.011692,0.008961776971322638,0.3038519721941281,target,102.67534614500973,0.01,0.0004,0.3038519721941281,3.8437820816483574,False,449
UAI,short,short_max_v7_devw120,521,522,530,1767382200,1767384600,0.147,0.14731129002093668,-0.0029131443550079786,stop,102.4335125465492,0.01,0.0004,-0.0029131443550079786,3.856778133369199,False,444
MERL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,527,528,528,1767384000,1767384000,0.2646,0.2618753723009133,-0.01109715683706245,stop,99.58925153038702,0.01,0.0004,,,,46
FLOW,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,528,529,532,1767384300,1767385200,0.08,0.0786430761632423,-0.017761547959471245,stop,99.65054953998091,0.01,0.0004,,,,48
CLO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,530,531,531,1767384900,1767384900,0.3124,0.33743150805605016,0.07932646624855991,target,99.66825216438946,0.01,0.0004,,,,47
D,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,531,532,535,1767385200,1767386100,0.01351,0.013377893429847717,-0.010578428582700394,stop,99.64000807776556,0.01,0.0004,,,,49
UAI,short,short_max_v7_devw120,531,532,540,1767385200,1767387600,0.1509,0.15114357026203135,-0.0024115158693755793,stop,102.42616182911088,0.01,0.0004,-0.0024115158693755793,2.594863853764313,False,446
LIGHT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,533,534,546,1767385800,1767389400,0.6766,0.7539943341888866,0.11358713300160597,target,99.75318630626366,0.01,0.0004,,,,50
CLO,short,short_max_v7_devw120,537,538,541,1767387000,1767387900,0.3797,0.40279370295658556,-0.058133823212908366,stop,102.36661614924743,0.01,0.0004,-0.058133823212908366,3.2369584338149315,False,447
CLO,short,short_max_v7_devw120,542,543,551,1767388500,1767390900,0.4046,0.40569104907956505,-0.0034893595065515807,stop,102.67177420575759,0.01,0.0004,-0.0034893595065515807,3.127230701359303,False,450
TRUTH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,546,547,549,1767389700,1767390300,0.009905,0.009597054421355347,-0.031889912028738344,stop,99.72137510290473,0.01,0.0004,,,,51
1000PEPE,short,short_max_v7_devw120,547,548,556,1767390000,1767392400,0.0056621,0.005670809996432583,-0.002335935155306256,stop,102.63099618764421,0.01,0.0004,-0.002335935155306256,4.141349043763308,False,452
RIVER,short,short_max_v7_devw120,548,549,555,1767390300,1767392100,13.248,13.752726236378649,-0.03750008605592323,stop,102.63338740541815,0.01,0.0004,-0.03750008605592323,2.570932084066734,False,451
TAKE,short,short_max_v7_devw120,548,549,749,1767390300,1767450300,0.09502,0.08975,0.05791866295264616,fail_fast_or_timeout,102.14501253223031,0.01,0.0004,0.05791866295264616,2.77522213296385,False,492
NEIRO,short,short_max_v7_devw120,549,550,661,1767390600,1767423900,0.0001323,0.00013246313357961483,-0.0020315394873003704,stop,102.34149078319831,0.01,0.0004,-0.0020315394873003704,2.698950571414966,False,474
RIVER,short,short_max_v7_devw120,556,557,560,1767392700,1767393600,13.867,14.452033523744795,-0.041281052218954485,stop,102.58862903251516,0.01,0.0004,-0.041281052218954485,2.6934031325093057,False,453
MEME,short,short_max_v7_devw120,566,567,569,1767395700,1767396300,0.001193,0.0012207434060820047,-0.02352664832247384,stop,102.62360726525793,0.01,0.0004,-0.02352664832247384,2.934875661456917,False,455
RIVER,short,short_max_v7_devw120,575,576,583,1767398400,1767400500,14.959,15.662359677420312,-0.04570764430817618,stop,102.57670043187291,0.01,0.0004,-0.04570764430817618,2.7615580213589594,False,456
RVV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,581,582,587,1767400200,1767401700,0.004281,0.0042336450414763626,-0.011861658146142795,stop,99.70954649429139,0.01,0.0004,,,,52
RIVER,short,short_max_v7_devw120,584,585,593,1767401100,1767403500,15.977,16.02559206143849,-0.0038321538981025186,stop,102.57276953484876,0.01,0.0004,-0.0038321538981025186,3.0758932466166566,False,457
BEAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,591,592,613,1767403200,1767409500,0.7806,0.7972,0.020465693056623293,time,99.69761938284395,0.01,0.0004,,,,55
LAB,short,short_max_v7_devw120,592,593,595,1767403500,1767404100,0.12243,0.12472633675158319,-0.019211001328106023,stop,102.55306427873114,0.01,0.0004,-0.019211001328106023,3.229558773465242,False,458
PIEVERSE,short,short_max_v7_devw120,596,597,601,1767404700,1767405900,0.6777,0.7052234680296442,-0.03982800924442185,stop,102.4879579939424,0.01,0.0004,-0.03982800924442185,4.047571822930045,False,460
BDXN,short,short_max_v7_devw120,597,598,600,1767405000,1767405600,0.01601,0.01638450808980947,-0.02365745093820679,stop,102.52880283786378,0.01,0.0004,-0.02365745093820679,3.7721513420072785,False,459
1000PEPE,short,short_max_v7_devw120,598,599,607,1767405300,1767407700,0.0059378,0.005946613135826685,-0.0022820429083554076,stop,102.48561768901173,0.01,0.0004,-0.0022820429083554076,2.9762390660336386,False,461
CKB,short,short_max_v7_devw120,600,601,636,1767405900,1767416400,0.002644,0.002646906624108348,-0.0018981211357719011,stop,102.40466414342721,0.01,0.0004,-0.0018981211357719011,3.0568553396889735,False,467
BULLA,short,short_max_v7_devw120,604,605,620,1767407100,1767411600,0.05469,0.054769412168893576,-0.0022499364836834116,stop,102.4535528647056,0.01,0.0004,-0.0022499364836834116,4.0306026017740635,False,465
GRIFFAIN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,605,606,606,1767407400,1767407400,0.02036,0.020153297678377695,-0.010952373360624023,stop,99.69862593248314,0.01,0.0004,,,,53
PIEVERSE,short,short_max_v7_devw120,605,606,614,1767407400,1767409800,0.7181,0.7198296793706135,-0.003202900880838721,stop,102.45851996816978,0.01,0.0004,-0.003202900880838721,3.641525124172568,False,463
IRYS,short,short_max_v7_devw120,606,607,609,1767407700,1767408300,0.028213,0.028860559874460876,-0.023237536807243695,stop,102.46180255587912,0.01,0.0004,-0.023237536807243695,3.937281060782981,False,462
CLO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,607,608,610,1767408000,1767408600,0.359,0.3515791500669293,-0.021470891178469873,stop,99.67721974900275,0.01,0.0004,,,,54
SAPIEN,short,short_max_v7_devw120,610,611,619,1767408900,1767411300,0.15659,0.1568719381427307,-0.002597250330866529,stop,102.45585877866388,0.01,0.0004,-0.002597250330866529,2.645698585802414,False,464
IRYS,short,short_max_v7_devw120,612,613,648,1767409500,1767420000,0.029041,0.029086957469037247,-0.002380002620974241,stop,102.36614478599945,0.01,0.0004,-0.002380002620974241,2.9261346428400055,False,471
