profile,role,scenario,date,equity
bear_range25_body08_vol15_cp20,primary,BASE,2021-11-22,236.1594501386452
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-11-22,236.1594501386452
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-11-22,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-11-23,236.99151280967192
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-11-23,236.99151280967192
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-11-23,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-11-24,236.08205903071905
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-11-24,236.08205903071905
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-11-24,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-11-25,238.31652748867478
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-11-25,238.31652748867478
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-11-25,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-11-26,231.62476870340328
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-11-26,231.62476870340328
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-11-26,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-11-27,232.08900000972454
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-11-27,232.08900000972454
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-11-27,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-11-28,229.04717547457017
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-11-28,229.04717547457017
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-11-28,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-11-29,234.39346626830613
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-11-29,234.39346626830613
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-11-29,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-11-30,233.90833666625736
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-11-30,233.90833666625736
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-11-30,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-01,234.08755713397701
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-01,234.08755713397701
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-01,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-02,237.17529235450115
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-02,237.17529235450115
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-02,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-03,237.46786454304993
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-03,237.46786454304993
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-03,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-04,207.70440280562005
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-04,207.70440280562005
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-04,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-05,204.86970684181767
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-05,204.86970684181767
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-05,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-06,201.48712572135017
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-06,201.48712572135017
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-06,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-07,203.91092885320865
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-07,203.91092885320865
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-07,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-08,211.99503615529872
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-08,211.99503615529872
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-08,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-09,207.83790330874277
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-09,207.83790330874277
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-09,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-10,204.9648382577529
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-10,204.9648382577529
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-10,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-11,204.99516346799237
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-11,204.99516346799237
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-11,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-12,205.19572748753677
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-12,205.19572748753677
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-12,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-13,204.97669764885805
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-13,204.97669764885805
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-13,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-14,203.7278536037009
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-14,203.7278536037009
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-14,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-15,202.03109391733395
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-15,202.03109391733395
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-15,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-16,208.36215909121717
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-16,208.36215909121717
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-16,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-17,207.76712302194363
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-17,207.76712302194363
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-17,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-18,210.92175736546162
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-18,210.92175736546162
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-18,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-19,212.03438607397914
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-19,212.03438607397914
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-19,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-20,210.39722099902278
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-20,210.39722099902278
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-20,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-21,210.3684334918839
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-21,210.3684334918839
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-21,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-22,212.56943071263782
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-22,212.56943071263782
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-22,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-23,215.14663494748484
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-23,215.14663494748484
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-23,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-24,215.64215375445727
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-24,215.64215375445727
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-24,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-25,217.31025047867615
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-25,217.31025047867615
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-25,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-26,218.09787736537186
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-26,218.09787736537186
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-26,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-27,220.2457626155614
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-27,220.2457626155614
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-27,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-28,218.96521502921445
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-28,218.96521502921445
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-28,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-29,217.78658631287075
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-29,217.78658631287075
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-29,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-30,217.40959051749124
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-30,217.40959051749124
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-30,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2021-12-31,217.57912199080175
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2021-12-31,217.57912199080175
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2021-12-31,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-01,216.22649517390573
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-01,216.22649517390573
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-01,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-02,217.65190656305046
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-02,217.65190656305046
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-02,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-03,218.8191682293099
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-03,218.8191682293099
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-03,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-04,218.73297037131948
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-04,218.73297037131948
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-04,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-05,219.73461996166492
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-05,219.73461996166492
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-05,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-06,215.32023380894918
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-06,215.32023380894918
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-06,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-07,216.17056902162284
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-07,216.17056902162284
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-07,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-08,215.37977275073467
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-08,215.37977275073467
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-08,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-09,208.02280461519686
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-09,208.02280461519686
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-09,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-10,208.02120133769577
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-10,208.02120133769577
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-10,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-11,207.9624921690214
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-11,207.9624921690214
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-11,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-12,208.1803229990492
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-12,208.1803229990492
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-12,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-13,208.55731799542176
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-13,208.55731799542176
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-13,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-14,210.63823697469593
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-14,210.63823697469593
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-14,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-15,211.17795261999999
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-15,211.17795261999999
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-15,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-16,214.24497923304077
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-16,214.24497923304077
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-16,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-17,213.829891920507
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-17,213.829891920507
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-17,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-18,211.31939853804528
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-18,211.31939853804528
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-18,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-19,205.99756424858327
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-19,205.99756424858327
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-19,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-20,206.54997402964332
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-20,206.54997402964332
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-20,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-21,201.73642479515567
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-21,201.73642479515567
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-21,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-22,196.76373602454396
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-22,196.76373602454396
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-22,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-23,197.80711318221285
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-23,197.80711318221285
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-23,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-24,195.27823450782822
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-24,195.27823450782822
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-24,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-25,198.59439639314672
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-25,198.59439639314672
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-25,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-26,198.90970611317957
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-26,198.90970611317957
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-26,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-27,196.76868803260507
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-27,196.76868803260507
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-27,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-28,196.7310753476816
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-28,196.7310753476816
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-28,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-29,197.0884910255204
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-29,197.0884910255204
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-29,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-30,198.20508114003243
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-30,198.20508114003243
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-30,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-01-31,194.36952757737984
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-01-31,194.36952757737984
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-01-31,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-01,194.99054125412502
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-01,194.99054125412502
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-01,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-02,195.63035674881365
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-02,195.63035674881365
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-02,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-03,197.54521059522736
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-03,197.54521059522736
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-03,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-04,202.86039303742476
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-04,202.86039303742476
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-04,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-05,208.5271735135272
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-05,208.5271735135272
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-05,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-06,209.9408893914687
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-06,209.9408893914687
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-06,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-07,211.96695243684104
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-07,211.96695243684104
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-07,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-08,210.2237809636162
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-08,210.2237809636162
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-08,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-09,211.37326381959912
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-09,211.37326381959912
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-09,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-10,213.26856490391518
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-10,213.26856490391518
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-10,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-11,215.32195248754033
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-11,215.32195248754033
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-11,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-12,210.94540327377436
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-12,210.94540327377436
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-12,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-13,215.5294719106374
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-13,215.5294719106374
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-13,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-14,211.68027549220994
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-14,211.68027549220994
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-14,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-15,212.04798281337202
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-15,212.04798281337202
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-15,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-16,210.65326060789616
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-16,210.65326060789616
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-16,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-17,212.227761807635
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-17,212.227761807635
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-17,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-18,211.25915613340732
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-18,211.25915613340732
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-18,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-19,207.3711185629441
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-19,207.3711185629441
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-19,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-20,208.3267097868737
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-20,208.3267097868737
bear_range25_body08_vol15_cp20,primary,2026_ENTRY_ONLY,2022-02-20,100.0
bear_range25_body08_vol15_cp20,primary,BASE,2022-02-21,211.21508678691941
bear_range25_body08_vol15_cp20,primary,EX_2025Q4,2022-02-21,211.21508678691941
