spec,scenario,rank,symbol,net_pnl,contribution_pct_of_total_pnl,cumulative_contribution_pct,positive
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,351,PROM,0.47248164434988016,0.08074102105036733,136.15087131539437,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,352,STORJ,0.47144098156218595,0.08056318519779539,136.23143450059217,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,353,LRC,0.4541903436400452,0.07761527359898539,136.30904977419112,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,354,OG,0.4495211932528954,0.0768173759997783,136.3858671501909,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,355,INIT,0.44492935260002686,0.0760326896373624,136.46189983982825,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,356,DOGS,0.44271486578021024,0.07565426239246784,136.53755410222072,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,357,SUPER,0.4393313446014035,0.07507606224863304,136.61263016446938,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,358,ONT,0.41850431132229515,0.07151699079577478,136.68414715526515,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,359,AAVE,0.4160218754751641,0.07109277451692826,136.75523992978208,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,360,ROSE,0.41229251073664713,0.07045547416789265,136.82569540394996,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,361,RAYSOL,0.41188075801997015,0.07038511093756969,136.89608051488753,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,362,BAL,0.4081324919773547,0.0697445805993687,136.9658250954869,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,363,0G,0.39844466769233555,0.06808905633957385,137.03391415182648,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,364,2Z,0.39537688662553705,0.06756481210986812,137.10147896393633,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,365,ETHW,0.3730792722897567,0.06375443731544533,137.16523340125178,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,366,1000SATS,0.370915240059242,0.06338463210932335,137.2286180333611,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,367,KAITO,0.3413266723615161,0.058328327391667045,137.28694636075278,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,368,MOODENG,0.3403422826032313,0.058160107874261666,137.34510646862705,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,369,KAIA,0.33496952316466433,0.0572419725601908,137.40234844118723,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,370,MET,0.32760528929660904,0.05598351994330951,137.45833196113054,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,371,RAD,0.32509081146910873,0.05555382810315298,137.51388578923368,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,372,BERA,0.3217564974021234,0.05498403682027377,137.56886982605397,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,373,ASTR,0.3163100669458911,0.05405331207916536,137.62292313813313,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,374,BLUAI,0.3092378676840437,0.05284476441112016,137.67576790254427,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,375,SNX,0.29080766011630166,0.049695279568725395,137.72546318211297,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,376,ZETA,0.2648449462520802,0.04525858652106182,137.77072176863405,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,377,SIREN,0.2622297589651744,0.04481168473279605,137.81553345336687,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,378,ILV,0.2563337958359875,0.043804140653954854,137.85933759402081,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,379,A2Z,0.2551707833679172,0.043605396818529235,137.90294299083934,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,380,ALICE,0.21045134952064118,0.03596342216660043,137.93890641300595,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,381,BABY,0.20987372225104217,0.03586471311389611,137.97477112611983,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,382,REZ,0.2025269013404018,0.034609236146922066,138.00938036226677,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,383,ACT,0.17463164752294333,0.029842296938564387,138.0392226592053,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,384,NEO,0.17112557415349214,0.029243154205482118,138.0684658134108,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,385,FTM,0.1629785963516229,0.027850940742665576,138.0963167541535,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,386,AGIX,0.15856842929844447,0.027097300056017796,138.1234140542095,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,387,LINEA,0.158445118619772,0.027076227850945944,138.15049028206045,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,388,THETA,0.14448944044975606,0.024691382390022595,138.17518166445046,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,389,DRIFT,0.1438753857267292,0.0245864483552069,138.19976811280566,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,390,FOLKS,0.13669698378807044,0.023359752019024897,138.2231278648247,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,391,ASTER,0.11987197612356132,0.020484575143356148,138.24361243996805,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,392,QUICK,0.11657391452316107,0.01992097893959308,138.26353341890766,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,393,VET,0.10773778580838729,0.018410998471367748,138.281944417379,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,394,A,0.088346338927561,0.015097250224160795,138.29704166760317,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,395,EPIC,0.0860392514629133,0.014702998723016303,138.31174466632618,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,396,CROSS,0.07721603525818266,0.013195224836269162,138.32493989116244,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,397,REEF,0.07474990418706039,0.012773794833415977,138.33771368599588,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,398,RED,0.06668387421809334,0.01139541431153692,138.34910910030743,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,399,TURBO,0.062361697026219604,0.010656809957683817,138.35976591026508,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,400,YFI,0.057061163712121866,0.00975101715703309,138.36951692742213,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,401,UNI,0.050126570061238475,0.008565984513675837,138.37808291193582,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,402,HEMI,0.043531742927823525,0.007439013587354972,138.38552192552316,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,403,DAM,0.028919935694978527,0.004942044129431634,138.3904639696526,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,404,VANRY,0.028194737670843455,0.004818117137489033,138.39528208679008,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,405,PYTH,0.021172984680122256,0.003618190086747419,138.39890027687682,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,406,G,0.016630867907063872,0.002842000894273393,138.4017422777711,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,407,KLAY,0.012797535910731479,0.0021869338813848976,138.40392921165247,True
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,408,AVA,-0.003938878519759194,-0.0006731035528720163,138.4032561080996,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,409,WLD,-0.007209077197349992,-0.0012319383423791339,138.40202416975723,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,410,SYN,-0.008995529360404458,-0.0015372199833222958,138.40048694977392,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,411,SSV,-0.02661770822267684,-0.004548623138316487,138.3959383266356,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,412,MDT,-0.02945089181908079,-0.005032777685127645,138.39090554895046,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,413,BMT,-0.032944125858918094,-0.005629726342323527,138.38527582260812,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,414,ASR,-0.03641752632598978,-0.006223285697659068,138.37905253691048,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,415,AGLD,-0.052879936778253256,-0.009036499384922873,138.37001603752555,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,416,ACH,-0.06416666262188325,-0.01096525530555589,138.35905078221998,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,417,F,-0.06703357863598738,-0.011455174287621156,138.34759560793236,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,418,UMA,-0.06972848650716956,-0.011915699295857863,138.3356799086365,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,419,ARK,-0.07272677689806586,-0.012428068465033892,138.32325184017148,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,420,TUT,-0.0736208455272647,-0.012580853266039112,138.31067098690545,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,421,DEFI,-0.10079468575946691,-0.017224512194263707,138.29344647471117,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,422,ICNT,-0.12185016685105182,-0.020822622432769312,138.2726238522784,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,423,TA,-0.12671978119486169,-0.02165477673747616,138.25096907554092,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,424,RPL,-0.1334628028420111,-0.022807072195439832,138.2281620033455,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,425,ANIME,-0.13570384649261963,-0.02319003766030471,138.20497196568516,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,426,EUL,-0.1657576554039146,-0.02832584610274585,138.17664611958244,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,427,TAO,-0.1726100420544065,-0.029496830629676844,138.14714928895276,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,428,CELR,-0.17390328856300258,-0.029717829783448297,138.1174314591693,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,429,DASH,-0.18562488630349128,-0.03172089970420886,138.0857105594651,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,430,FORTH,-0.18577480408939667,-0.03174651872084658,138.05396404074426,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,431,RLS,-0.1913035088399166,-0.032691303078040426,138.0212727376662,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,432,CHR,-0.1951460176994412,-0.03334793829852606,137.98792479936768,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,433,CETUS,-0.20369965634981207,-0.03480964485704669,137.95311515451064,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,434,FUN,-0.2059275027195326,-0.0351903550767677,137.91792479943385,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,435,APT,-0.2067968249583697,-0.035338911038729104,137.8825858883951,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,436,MEW,-0.21214116294252566,-0.036252189492694764,137.8463336989024,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,437,BDXN,-0.2240755172884513,-0.038291616774135076,137.80804208212828,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,438,FLOCK,-0.23430364665605596,-0.040039472206089395,137.7680026099222,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,439,SAND,-0.23586015409022465,-0.04030545925767146,137.72769715066454,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,440,S,-0.24164237227307112,-0.041293565791760016,137.68640358487275,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,441,PTB,-0.25009408505269426,-0.042737854533156885,137.64366573033962,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,442,DEEP,-0.25824536261541786,-0.044130802769664225,137.59953492756995,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,443,PORT3,-0.2612846092909074,-0.04465017083980505,137.55488475673016,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,444,1000000MOG,-0.27770381277885353,-0.04745600101395848,137.5074287557162,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,445,GOAT,-0.2831627087348976,-0.048388855948260076,137.45903989976793,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,446,ALL,-0.2962218336503421,-0.05062049201773768,137.4084194077502,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,447,BROCCOLI714,-0.2988835506019784,-0.051075345125773004,137.3573440626244,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,448,MYX,-0.30076797219025886,-0.05139736847831292,137.30594669414612,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,449,PNUT,-0.30116089058581497,-0.05146451316599772,137.25448218098012,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,450,DIA,-0.31805102291258786,-0.0543508190067588,137.20013136197332,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,451,CC,-0.3180629560291224,-0.054352858222514226,137.14577850375082,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,452,OGN,-0.3216196068399891,-0.05496064398821129,137.0908178597626,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,453,IRYS,-0.32322038476450954,-0.055234196295790364,137.0355836634668,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,454,RAY,-0.36554544569153347,-0.062467003487631886,136.9731166599792,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,455,ENS,-0.36862258144481647,-0.06299284631264263,136.91012381366653,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,456,METIS,-0.3718812306286716,-0.06354970744258438,136.84657410622395,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,457,DEGEN,-0.37499716144193174,-0.0640821798431389,136.78249192638083,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,458,ZEC,-0.3986871345752563,-0.06813049080360441,136.71436143557722,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,459,SCRT,-0.41267391097465916,-0.07052065055096318,136.64384078502627,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,460,ETH,-0.41678975303409643,-0.0712239948910767,136.57261679013519,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,461,MEME,-0.41872387449578596,-0.07155451131117406,136.501062278824,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,462,STO,-0.43664093186400477,-0.07461630540080166,136.42644597342323,False
btc__rolling_beta__z4__positive_residual__short_reversion__h72,K3_cap20_BASE,463,MOVR,-0.4675595560500112,-0.07989989962314593,136.34654607380008,False
