spec,factor,profile,horizon,scenario,date,equity
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-04,183.04943926813414
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-04,197.2357522932408
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-04,229.01482202055416
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-04,229.55802162289828
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-04,183.9743631916783
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-04,238.30111186530024
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-05,183.41201343965884
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-05,197.49836224174302
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-05,229.04266439368234
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-05,229.45830716933114
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-05,184.31965235026772
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-05,238.41631247048792
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-06,182.5537233446554
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-06,196.62765902703964
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-06,228.00158250272918
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-06,228.67450740784037
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-06,183.55264415722016
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-06,237.23934173832802
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-07,181.34942215255384
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-07,195.48036749282207
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-07,226.2482604565385
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-07,227.18595874211732
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-07,182.41447069462123
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-07,235.56499511959302
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-08,181.37061352903348
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-08,195.7936644800021
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-08,225.56947014043652
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-08,226.96001647146454
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-08,182.65708296424086
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-08,234.82101481169286
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-09,180.66530565711645
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-09,195.13154622755906
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-09,223.97597616047094
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-09,226.2780385149849
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-09,181.92829964592084
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-09,233.3813513757534
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-10,182.93873315080498
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-10,197.19203340880284
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-10,226.9783786411651
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-10,228.69382003488082
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-10,184.1027451209309
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-10,236.58317832209957
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-11,183.66659915728155
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-11,197.96480619033966
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-11,228.52822399728942
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-11,229.7948362147874
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-11,184.98759413876485
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-11,238.08836742303288
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-12,183.57842532661482
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-12,198.5026285112343
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-12,228.59071062282626
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-12,230.4179468390996
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-12,184.93914216623725
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-12,238.36946202687804
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-13,184.98513206535358
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-13,199.74403515614344
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-13,230.08070401959782
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-13,231.93952331134975
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-13,186.2763702700911
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-13,240.07750555633226
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-14,184.49825322565906
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-14,198.96924147832948
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-14,228.73005712517457
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-14,230.61991432651453
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-14,185.81735372208092
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-14,238.83426652319025
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-15,182.4272197466624
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-15,196.94730979954147
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-15,223.1927781731852
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-15,227.37983867454068
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-15,183.58258834833606
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-15,233.7292412908461
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-16,182.89817835589452
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-16,197.02999694703976
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-16,223.36558441859853
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-16,227.46765952679417
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-16,184.00538520352976
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-16,233.9146565917978
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-17,182.43955491111274
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-17,196.75858936059598
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-17,222.45195560103056
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-17,226.72965733462888
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-17,183.45866755883952
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-17,232.7211894371073
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-18,179.60232932942995
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-18,194.49234176410806
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-18,215.5773393431077
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-18,222.7800142578572
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-18,180.80774497286322
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-18,225.9465344982215
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-19,178.3522254562177
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-19,193.07916215347032
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-19,215.7870762345226
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-19,223.30649912326948
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-19,179.62477929342865
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-19,226.30352261762488
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-20,177.7422610489092
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-20,192.52654092565373
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-20,214.38693840999233
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-20,223.41369580632147
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-20,178.86742399455315
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-20,224.99437555609975
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-21,179.80742698853174
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-21,195.33480283875306
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-21,218.65443525131633
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-21,226.9427672079843
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-21,181.0728925431835
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-21,229.49020496924868
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-22,177.89699095220132
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-22,193.50682675835316
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-22,215.6896491022141
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-22,224.8246276797957
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-22,179.27494891534897
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-22,226.67370989108562
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-23,179.18154698959822
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-23,194.57022215965037
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-23,217.8850323298013
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-23,226.75557645323264
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-23,180.67604965245957
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-23,229.2833922751555
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-24,178.53705401343805
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-24,194.14860549498192
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-24,216.7478589631721
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-24,226.18011877357964
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-24,179.9593046888286
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-24,228.05163985596144
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-25,181.05435937888902
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-25,196.77595297999696
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-25,220.6826548594744
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-25,229.46615097479494
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-25,182.34677243149196
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-25,231.953100177533
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-26,183.62581560277812
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-26,199.00772396727612
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-26,224.58220606384586
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-26,232.06833684399368
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-26,184.9714337495047
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-26,235.81479361101796
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-27,183.46938515230826
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-27,198.85596741671733
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap50_BASE,2022-07-27,224.11451973707528
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap50_BASE,2022-07-27,231.85552691300725
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap20_BASE,2022-07-27,184.75725226352688
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K3_cap50_BASE,2022-07-27,235.27780623527264
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K5_cap20_BASE,2022-07-28,179.42828364033647
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,btc,z3_abs050,72,K1_cap20_BASE,2022-07-28,193.5693695686749
