spec,factor,profile,horizon,scenario,top_k,max_concurrent_cap,period,quarter,start_equity,end_equity,quarter_return_pct,quarter_mdd_pct,entries,exits
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,1,50,BASE,2021Q1,98.1561995179153,78.87275050986135,-19.64567607829434,-20.19037209450383,4820,4817
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_EX_2025Q4,1,50,EX_2025Q4,2021Q1,98.1561995179153,78.87275050986135,-19.64567607829434,-20.19037209450383,4820,4817
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_PRE_2025Q4,1,50,PRE_2025Q4,2021Q1,98.1561995179153,78.87275050986135,-19.64567607829434,-20.19037209450383,4820,4817
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_ONLY_2025Q4,1,50,ONLY_2025Q4,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_2026_ENTRY_ONLY,1,50,2026_ENTRY_ONLY,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_BASE,3,0,BASE,2021Q1,96.78769982309595,74.14061647324073,-23.398720489533797,-24.022693126310767,5602,5601
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_EX_2025Q4,3,0,EX_2025Q4,2021Q1,96.78769982309595,74.14061647324073,-23.398720489533797,-24.022693126310767,5602,5601
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_PRE_2025Q4,3,0,PRE_2025Q4,2021Q1,96.78769982309595,74.14061647324073,-23.398720489533797,-24.022693126310767,5602,5601
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_ONLY_2025Q4,3,0,ONLY_2025Q4,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_2026_ENTRY_ONLY,3,0,2026_ENTRY_ONLY,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,3,20,BASE,2021Q1,95.47859030089955,74.86758186831574,-21.587047282148262,-21.639830184053555,4946,4945
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_EX_2025Q4,3,20,EX_2025Q4,2021Q1,95.47859030089955,74.86758186831574,-21.587047282148262,-21.639830184053555,4946,4945
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_PRE_2025Q4,3,20,PRE_2025Q4,2021Q1,95.47859030089955,74.86758186831574,-21.587047282148262,-21.639830184053555,4946,4945
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_ONLY_2025Q4,3,20,ONLY_2025Q4,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_2026_ENTRY_ONLY,3,20,2026_ENTRY_ONLY,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,3,50,BASE,2021Q1,96.78769982309595,74.14061647324073,-23.398720489533797,-24.022693126310767,5602,5601
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_EX_2025Q4,3,50,EX_2025Q4,2021Q1,96.78769982309595,74.14061647324073,-23.398720489533797,-24.022693126310767,5602,5601
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_PRE_2025Q4,3,50,PRE_2025Q4,2021Q1,96.78769982309595,74.14061647324073,-23.398720489533797,-24.022693126310767,5602,5601
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_ONLY_2025Q4,3,50,ONLY_2025Q4,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_2026_ENTRY_ONLY,3,50,2026_ENTRY_ONLY,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_BASE,5,0,BASE,2021Q1,96.29836385513926,72.22000803939913,-25.003909570011984,-25.505951715685914,5664,5662
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_EX_2025Q4,5,0,EX_2025Q4,2021Q1,96.29836385513926,72.22000803939913,-25.003909570011984,-25.505951715685914,5664,5662
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_PRE_2025Q4,5,0,PRE_2025Q4,2021Q1,96.29836385513926,72.22000803939913,-25.003909570011984,-25.505951715685914,5664,5662
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_ONLY_2025Q4,5,0,ONLY_2025Q4,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_2026_ENTRY_ONLY,5,0,2026_ENTRY_ONLY,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,5,20,BASE,2021Q1,94.9206900445186,74.42519011542379,-21.59223654977882,-21.65526484904475,4957,4956
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_EX_2025Q4,5,20,EX_2025Q4,2021Q1,94.9206900445186,74.42519011542379,-21.59223654977882,-21.65526484904475,4957,4956
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_PRE_2025Q4,5,20,PRE_2025Q4,2021Q1,94.9206900445186,74.42519011542379,-21.59223654977882,-21.65526484904475,4957,4956
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_ONLY_2025Q4,5,20,ONLY_2025Q4,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_2026_ENTRY_ONLY,5,20,2026_ENTRY_ONLY,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,5,50,BASE,2021Q1,96.29836385513926,72.22000803939913,-25.003909570011984,-25.505951715685914,5664,5662
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_EX_2025Q4,5,50,EX_2025Q4,2021Q1,96.29836385513926,72.22000803939913,-25.003909570011984,-25.505951715685914,5664,5662
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_PRE_2025Q4,5,50,PRE_2025Q4,2021Q1,96.29836385513926,72.22000803939913,-25.003909570011984,-25.505951715685914,5664,5662
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_ONLY_2025Q4,5,50,ONLY_2025Q4,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_2026_ENTRY_ONLY,5,50,2026_ENTRY_ONLY,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_BASE,10,0,BASE,2021Q1,95.49936615195793,69.711969203922,-27.00268911419077,-27.395740746187958,5707,5706
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_EX_2025Q4,10,0,EX_2025Q4,2021Q1,95.49936615195793,69.711969203922,-27.00268911419077,-27.395740746187958,5707,5706
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_PRE_2025Q4,10,0,PRE_2025Q4,2021Q1,95.49936615195793,69.711969203922,-27.00268911419077,-27.395740746187958,5707,5706
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_ONLY_2025Q4,10,0,ONLY_2025Q4,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_2026_ENTRY_ONLY,10,0,2026_ENTRY_ONLY,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_BASE,10,20,BASE,2021Q1,95.25382052609375,74.5114205522234,-21.77592442939147,-21.83881740811473,4957,4956
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_EX_2025Q4,10,20,EX_2025Q4,2021Q1,95.25382052609375,74.5114205522234,-21.77592442939147,-21.83881740811473,4957,4956
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_PRE_2025Q4,10,20,PRE_2025Q4,2021Q1,95.25382052609375,74.5114205522234,-21.77592442939147,-21.83881740811473,4957,4956
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_ONLY_2025Q4,10,20,ONLY_2025Q4,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_2026_ENTRY_ONLY,10,20,2026_ENTRY_ONLY,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_BASE,10,50,BASE,2021Q1,95.49936615195793,69.711969203922,-27.00268911419077,-27.395740746187958,5707,5706
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_EX_2025Q4,10,50,EX_2025Q4,2021Q1,95.49936615195793,69.711969203922,-27.00268911419077,-27.395740746187958,5707,5706
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_PRE_2025Q4,10,50,PRE_2025Q4,2021Q1,95.49936615195793,69.711969203922,-27.00268911419077,-27.395740746187958,5707,5706
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_ONLY_2025Q4,10,50,ONLY_2025Q4,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_2026_ENTRY_ONLY,10,50,2026_ENTRY_ONLY,2021Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_BASE,1,0,BASE,2021Q2,78.87275050986135,97.3870292678777,23.4736060785677,-18.076658051726348,5687,5688
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_EX_2025Q4,1,0,EX_2025Q4,2021Q2,78.87275050986135,97.3870292678777,23.4736060785677,-18.076658051726348,5687,5688
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_PRE_2025Q4,1,0,PRE_2025Q4,2021Q2,78.87275050986135,97.3870292678777,23.4736060785677,-18.076658051726348,5687,5688
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_ONLY_2025Q4,1,0,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_2026_ENTRY_ONLY,1,0,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,1,20,BASE,2021Q2,78.07796208409633,95.13634177876995,21.847880297260257,-13.037473781857434,5137,5138
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_EX_2025Q4,1,20,EX_2025Q4,2021Q2,78.07796208409633,95.13634177876995,21.847880297260257,-13.037473781857434,5137,5138
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_PRE_2025Q4,1,20,PRE_2025Q4,2021Q2,78.07796208409633,95.13634177876995,21.847880297260257,-13.037473781857434,5137,5138
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_ONLY_2025Q4,1,20,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_2026_ENTRY_ONLY,1,20,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,1,50,BASE,2021Q2,78.87275050986135,97.3870292678777,23.4736060785677,-18.076658051726348,5687,5688
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_EX_2025Q4,1,50,EX_2025Q4,2021Q2,78.87275050986135,97.3870292678777,23.4736060785677,-18.076658051726348,5687,5688
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_PRE_2025Q4,1,50,PRE_2025Q4,2021Q2,78.87275050986135,97.3870292678777,23.4736060785677,-18.076658051726348,5687,5688
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_ONLY_2025Q4,1,50,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_2026_ENTRY_ONLY,1,50,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_BASE,3,0,BASE,2021Q2,74.14061647324073,86.64350337610003,16.863748236261177,-30.125248011806516,6906,6904
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_EX_2025Q4,3,0,EX_2025Q4,2021Q2,74.14061647324073,86.64350337610003,16.863748236261177,-30.125248011806516,6906,6904
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_PRE_2025Q4,3,0,PRE_2025Q4,2021Q2,74.14061647324073,86.64350337610003,16.863748236261177,-30.125248011806516,6906,6904
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_ONLY_2025Q4,3,0,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_2026_ENTRY_ONLY,3,0,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,3,20,BASE,2021Q2,74.86758186831574,91.30928597873358,21.961046023013118,-12.82004434573123,5455,5453
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_EX_2025Q4,3,20,EX_2025Q4,2021Q2,74.86758186831574,91.30928597873358,21.961046023013118,-12.82004434573123,5455,5453
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_PRE_2025Q4,3,20,PRE_2025Q4,2021Q2,74.86758186831574,91.30928597873358,21.961046023013118,-12.82004434573123,5455,5453
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_ONLY_2025Q4,3,20,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_2026_ENTRY_ONLY,3,20,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,3,50,BASE,2021Q2,74.14061647324073,88.64291440334453,19.560530543117437,-27.697460577708767,6887,6885
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_EX_2025Q4,3,50,EX_2025Q4,2021Q2,74.14061647324073,88.64291440334453,19.560530543117437,-27.697460577708767,6887,6885
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_PRE_2025Q4,3,50,PRE_2025Q4,2021Q2,74.14061647324073,88.64291440334453,19.560530543117437,-27.697460577708767,6887,6885
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_ONLY_2025Q4,3,50,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_2026_ENTRY_ONLY,3,50,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_BASE,5,0,BASE,2021Q2,72.22000803939913,82.39633836839964,14.090735525048515,-34.56554689085563,7046,7044
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_EX_2025Q4,5,0,EX_2025Q4,2021Q2,72.22000803939913,82.39633836839964,14.090735525048515,-34.56554689085563,7046,7044
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_PRE_2025Q4,5,0,PRE_2025Q4,2021Q2,72.22000803939913,82.39633836839964,14.090735525048515,-34.56554689085563,7046,7044
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_ONLY_2025Q4,5,0,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_2026_ENTRY_ONLY,5,0,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,5,20,BASE,2021Q2,74.42519011542379,89.91105551429533,20.807290347333975,-13.06491304642502,5452,5449
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_EX_2025Q4,5,20,EX_2025Q4,2021Q2,74.42519011542379,89.91105551429533,20.807290347333975,-13.06491304642502,5452,5449
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_PRE_2025Q4,5,20,PRE_2025Q4,2021Q2,74.42519011542379,89.91105551429533,20.807290347333975,-13.06491304642502,5452,5449
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_ONLY_2025Q4,5,20,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_2026_ENTRY_ONLY,5,20,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,5,50,BASE,2021Q2,72.22000803939913,87.24977607834545,20.81108607845479,-28.374304724287935,7011,7009
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_EX_2025Q4,5,50,EX_2025Q4,2021Q2,72.22000803939913,87.24977607834545,20.81108607845479,-28.374304724287935,7011,7009
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_PRE_2025Q4,5,50,PRE_2025Q4,2021Q2,72.22000803939913,87.24977607834545,20.81108607845479,-28.374304724287935,7011,7009
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_ONLY_2025Q4,5,50,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_2026_ENTRY_ONLY,5,50,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_BASE,10,0,BASE,2021Q2,69.711969203922,76.75897647442886,10.108747968218923,-40.90010637326454,7138,7135
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_EX_2025Q4,10,0,EX_2025Q4,2021Q2,69.711969203922,76.75897647442886,10.108747968218923,-40.90010637326454,7138,7135
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_PRE_2025Q4,10,0,PRE_2025Q4,2021Q2,69.711969203922,76.75897647442886,10.108747968218923,-40.90010637326454,7138,7135
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_ONLY_2025Q4,10,0,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_2026_ENTRY_ONLY,10,0,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_BASE,10,20,BASE,2021Q2,74.5114205522234,89.79922357018874,20.51739572895468,-12.632059698026744,5446,5443
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_EX_2025Q4,10,20,EX_2025Q4,2021Q2,74.5114205522234,89.79922357018874,20.51739572895468,-12.632059698026744,5446,5443
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_PRE_2025Q4,10,20,PRE_2025Q4,2021Q2,74.5114205522234,89.79922357018874,20.51739572895468,-12.632059698026744,5446,5443
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_ONLY_2025Q4,10,20,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_2026_ENTRY_ONLY,10,20,2026_ENTRY_ONLY,2021Q2,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_BASE,10,50,BASE,2021Q2,69.711969203922,85.33091004624049,22.404962907631898,-27.92129647213374,7062,7059
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_EX_2025Q4,10,50,EX_2025Q4,2021Q2,69.711969203922,85.33091004624049,22.404962907631898,-27.92129647213374,7062,7059
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_PRE_2025Q4,10,50,PRE_2025Q4,2021Q2,69.711969203922,85.33091004624049,22.404962907631898,-27.92129647213374,7062,7059
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_ONLY_2025Q4,10,50,ONLY_2025Q4,2021Q2,100.0,100.0,0.0,0.0,0,0
