batch=RESTORE_EXACT_8V4_LONG400_FULL_FEE008_V1
timeframe=5m

8V4_V28_V059_extreme_microguard | verdict=baseline_fail | final_return_pct=0.3457 | max_return_pct=0.3977 | max_drawdown_pct=0.0540 | cd_value=100.2915 | trades=8
8V4_V51_V084_hammer_outside_vol18 | verdict=baseline_fail | final_return_pct=0.4379 | max_return_pct=0.4563 | max_drawdown_pct=0.1504 | cd_value=100.2869 | trades=22
8V4_V51_V051_extreme_base | verdict=baseline_fail | final_return_pct=0.3393 | max_return_pct=0.3903 | max_drawdown_pct=0.0530 | cd_value=100.2862 | trades=8
8V4_V51_V094_quality_hold_vol18 | verdict=baseline_fail | final_return_pct=0.6676 | max_return_pct=0.6676 | max_drawdown_pct=0.4040 | cd_value=100.2608 | trades=72
8V4_V51_V059_extreme_microguard | verdict=baseline_fail | final_return_pct=0.2888 | max_return_pct=0.3226 | max_drawdown_pct=0.0336 | cd_value=100.2551 | trades=5
8V4_V51_V049_prevhigh_microguard | verdict=baseline_fail | final_return_pct=0.2809 | max_return_pct=0.3136 | max_drawdown_pct=0.0326 | cd_value=100.2482 | trades=5
8V4_V27_V030_lowanchor_shortgap | verdict=baseline_fail | final_return_pct=0.6268 | max_return_pct=0.9362 | max_drawdown_pct=0.3779 | cd_value=100.2465 | trades=331
8V4_V09_V054_extreme_vol18 | verdict=baseline_fail | final_return_pct=0.3448 | max_return_pct=0.3627 | max_drawdown_pct=0.1366 | cd_value=100.2077 | trades=17
8V4_V27_V100_quality_hold_shortgap | verdict=baseline_fail | final_return_pct=0.6371 | max_return_pct=1.0357 | max_drawdown_pct=0.4270 | cd_value=100.2074 | trades=334
8V4_V27_V064_spring_vol18 | verdict=baseline_fail | final_return_pct=0.3285 | max_return_pct=0.3457 | max_drawdown_pct=0.1314 | cd_value=100.1967 | trades=17
8V4_V09_V064_spring_vol18 | verdict=baseline_fail | final_return_pct=0.3106 | max_return_pct=0.3274 | max_drawdown_pct=0.1287 | cd_value=100.1815 | trades=17
8V4_V27_V054_extreme_vol18 | verdict=baseline_fail | final_return_pct=0.3192 | max_return_pct=0.3373 | max_drawdown_pct=0.1393 | cd_value=100.1794 | trades=17
8V4_V51_V064_spring_vol18 | verdict=baseline_fail | final_return_pct=0.2575 | max_return_pct=0.2984 | max_drawdown_pct=0.1248 | cd_value=100.1324 | trades=17
8V4_V09_V020_strict_shortgap | verdict=baseline_fail | final_return_pct=0.5811 | max_return_pct=1.0524 | max_drawdown_pct=0.4931 | cd_value=100.0851 | trades=359
8V4_V09_V058_extreme_softscore | verdict=baseline_fail | final_return_pct=0.1388 | max_return_pct=0.1566 | max_drawdown_pct=0.0546 | cd_value=100.0842 | trades=6
8V4_V27_V099_quality_hold_microguard | verdict=baseline_fail | final_return_pct=0.0669 | max_return_pct=0.0669 | max_drawdown_pct=0.0000 | cd_value=100.0669 | trades=1
8V4_V27_V020_strict_shortgap | verdict=baseline_fail | final_return_pct=0.5593 | max_return_pct=1.0352 | max_drawdown_pct=0.4990 | cd_value=100.0575 | trades=334
