variant,same_symbol_mode,close_due_mode,dd_mode,freeze_decrement,dd_trigger_mode,guard_count_position,trades,generated_trades_before_guard,blocked_by_guard,blocked_by_same_symbol,skipped,max_conc,active_leftover,wins,same_bar_trades,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,score_distance_fast,wins_full,losses,win_rate_pct,same_bar_trades_full,profit_factor,exact_match_core,exact_match_full,score_distance_full
entry_block_exit_i_plus_1|per_timestamp|direct_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,direct_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,35350,35410,60,17071,0,284,0,-1,-1,847.1891833842092,847.6512767549157,4.551181007103635,904.5219518336708,1503170,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|edge_current|per_candidate|cross_only|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,edge_current,per_candidate,cross_only,after_same_symbol_before_accept,35368,35395,27,17086,0,284,0,-1,-1,856.9687154064311,857.4355797954254,4.6260031566315165,913.1445796513757,1516970,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|direct_current|per_candidate|cross_only|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,direct_current,per_candidate,cross_only,after_same_symbol_before_accept,35368,35395,27,17086,0,284,0,-1,-1,856.9687154064311,857.4355797954254,4.6260031566315165,913.1445796513757,1516970,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|edge_current|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,edge_current,per_candidate,cross_only,after_same_symbol_before_accept,35368,35395,27,17086,0,284,0,-1,-1,856.9687154064311,857.4355797954254,4.6260031566315165,913.1445796513757,1516970,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|direct_current|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,direct_current,per_candidate,cross_only,after_same_symbol_before_accept,35368,35395,27,17086,0,284,0,-1,-1,856.9687154064311,857.4355797954254,4.6260031566315165,913.1445796513757,1516970,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|edge_current|per_candidate|cross_only|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,edge_current,per_candidate,cross_only,after_same_symbol_before_accept,35371,35403,32,17078,0,284,0,-1,-1,854.6765676754528,855.1423138229281,4.672915449290065,910.50932107759,1520670,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|edge_current_after_accept|per_candidate|cross_only|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,edge_current_after_accept,per_candidate,cross_only,after_same_symbol_before_accept,35371,35403,32,17078,0,284,0,-1,-1,854.6765676754528,855.1423138229281,4.672915449290065,910.50932107759,1520670,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|direct_current|per_candidate|cross_only|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_timestamp,direct_current,per_candidate,cross_only,after_same_symbol_before_accept,35371,35403,32,17078,0,284,0,-1,-1,854.6765676754528,855.1423138229281,4.672915449290065,910.50932107759,1520670,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|edge_current|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,edge_current,per_candidate,cross_only,after_same_symbol_before_accept,35371,35403,32,17078,0,284,0,-1,-1,854.6765676754528,855.1423138229281,4.672915449290065,910.50932107759,1520670,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|edge_current_after_accept|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,edge_current_after_accept,per_candidate,cross_only,after_same_symbol_before_accept,35371,35403,32,17078,0,284,0,-1,-1,854.6765676754528,855.1423138229281,4.672915449290065,910.50932107759,1520670,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|direct_current|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_timestamp,direct_current,per_candidate,cross_only,after_same_symbol_before_accept,35371,35403,32,17078,0,284,0,-1,-1,854.6765676754528,855.1423138229281,4.672915449290065,910.50932107759,1520670,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|edge_current_after_accept|per_candidate|cross_only|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,edge_current_after_accept,per_candidate,cross_only,after_same_symbol_before_accept,35372,35397,25,17084,0,284,0,-1,-1,856.0054986431711,856.4718931196193,4.7476421714177715,911.0620301641143,1521370,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|edge_current_after_accept|per_candidate|cross_only|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,edge_current_after_accept,per_candidate,cross_only,after_same_symbol_before_accept,35372,35397,25,17084,0,284,0,-1,-1,856.0054986431711,856.4718931196193,4.7476421714177715,911.0620301641143,1521370,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|edge_current|per_new_timestamp_before_check|cross_only|before_same_symbol,active_ts_lt_exit_ts,per_timestamp,edge_current,per_new_timestamp_before_check,cross_only,before_same_symbol,35370,35489,119,16873,0,284,0,-1,-1,804.7040811826546,805.1454478765519,4.655073482079035,863.010262158205,1536970,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|direct_current|per_new_timestamp_before_check|cross_only|before_same_symbol,active_ts_lt_exit_ts,per_timestamp,direct_current,per_new_timestamp_before_check,cross_only,before_same_symbol,35370,35489,119,16873,0,284,0,-1,-1,804.7040811826546,805.1454478765519,4.655073482079035,863.010262158205,1536970,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|edge_current_after_accept|per_new_timestamp_before_check|cross_only|before_same_symbol,active_ts_lt_exit_ts,per_timestamp,edge_current_after_accept,per_new_timestamp_before_check,cross_only,before_same_symbol,35371,35489,118,16874,0,284,0,-1,-1,804.3990715906267,804.8402894832993,4.655073482079035,862.7193091123951,1537870,,,,,,,,
signal_block_exit_i_plus_0|per_timestamp|dd_off,signal_block_exit_i_plus_0,per_timestamp,off,none,none,none,35387,35387,0,17094,0,284,0,-1,-1,856.0024110134758,856.4688039836007,4.747642171417675,911.059087689221,1537870,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|dd_off,signal_block_exit_i_plus_0,per_candidate,off,none,none,none,35387,35387,0,17094,0,284,0,-1,-1,856.0024110134758,856.4688039836007,4.747642171417675,911.059087689221,1537870,,,,,,,,
entry_block_exit_i_plus_1|per_timestamp|dd_off,entry_block_exit_i_plus_1,per_timestamp,off,none,none,none,35387,35387,0,17094,0,284,0,-1,-1,856.0024110134758,856.4688039836007,4.747642171417675,911.059087689221,1537870,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|dd_off,entry_block_exit_i_plus_1,per_candidate,off,none,none,none,35387,35387,0,17094,0,284,0,-1,-1,856.0024110134758,856.4688039836007,4.747642171417675,911.059087689221,1537870,,,,,,,,
active_ts_lt_exit_ts|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|cross_only|before_same_symbol,active_ts_lt_exit_ts,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,cross_only,before_same_symbol,35374,35488,114,16879,0,284,0,-1,-1,805.8115173808466,806.2534243458266,4.658638862431353,864.0343501271371,1540370,,,,,,,,
active_ts_lt_exit_ts|per_candidate|edge_current|per_new_timestamp_before_check|cross_only|before_same_symbol,active_ts_lt_exit_ts,per_candidate,edge_current,per_new_timestamp_before_check,cross_only,before_same_symbol,35389,35497,108,16876,0,284,0,-1,-1,807.1558391806209,807.598401983107,4.824917571504013,863.8075272071344,1555670,,,,,,,,
active_ts_lt_exit_ts|per_candidate|direct_current|per_new_timestamp_before_check|cross_only|before_same_symbol,active_ts_lt_exit_ts,per_candidate,direct_current,per_new_timestamp_before_check,cross_only,before_same_symbol,35389,35497,108,16876,0,284,0,-1,-1,807.1558391806209,807.598401983107,4.824917571504013,863.8075272071344,1555670,,,,,,,,
active_ts_lt_exit_ts|per_candidate|edge_current_after_accept|per_new_timestamp_before_check|cross_only|before_same_symbol,active_ts_lt_exit_ts,per_candidate,edge_current_after_accept,per_new_timestamp_before_check,cross_only,before_same_symbol,35390,35494,104,16883,0,284,0,-1,-1,809.1820030782038,809.6255543599943,4.732051512607071,866.5816045558417,1555970,,,,,,,,
